Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.25  339788/339788      std::vector<String, std::allocator<String> >::_M_insert_aux(__gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > >, String const&) [10]
[17]     9.5    0.00    0.25  339788         String* std::__uninitialized_move_if_noexcept_a<String*, String*, std::allocator<String> >(String*, String*, String*, std::allocator<String>&) [17]
                0.00    0.25  339788/339788      String* std::__uninitialized_copy_a<String*, String*, String>(String*, String*, String*, std::allocator<String>&) [16]
-----------------------------------------------
                0.00    0.24  239870/239870      void __gnu_cxx::__alloc_traits<std::allocator<String> >::construct<String>(std::allocator<String>&, String*, String const&) [19]
[18]     9.2    0.00    0.24  239870         __gnu_cxx::new_allocator<String>::construct(String*, String const&) [18]
                0.24    0.00  239870/858943      String::String(String const&) [7]
                0.00    0.00  239870/506128      operator new(unsigned long, void*) [78]
-----------------------------------------------
                0.00    0.07   69976/239870      std::vector<String, std::allocator<String> >::push_back(String const&) [9]
                0.00    0.17  169894/239870      std::vector<String, std::allocator<String> >::_M_insert_aux(__gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > >, String const&) [10]
[19]     9.2    0.00    0.24  239870         void __gnu_cxx::__alloc_traits<std::allocator<String> >::construct<String>(std::allocator<String>&, String*, String const&) [19]
                0.00    0.24  239870/239870      __gnu_cxx::new_allocator<String>::construct(String*, String const&) [18]
-----------------------------------------------
                0.00    0.14    9999/9999        parse(std::istream&) [2]
[20]     5.4    0.00    0.14    9999         std::vector<LogEntry, std::allocator<LogEntry> >::push_back(LogEntry const&) [20]
                0.00    0.09      15/15          std::vector<LogEntry, std::allocator<LogEntry> >::_M_insert_aux(__gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >, LogEntry const&) [22]
                0.00    0.05    9984/9999        void __gnu_cxx::__alloc_traits<std::allocator<LogEntry> >::construct<LogEntry>(std::allocator<LogEntry>&, LogEntry*, LogEntry const&) [32]
                0.00    0.00      15/15          std::vector<LogEntry, std::allocator<LogEntry> >::end() [127]
-----------------------------------------------
                0.00    0.05    9999/26382       __gnu_cxx::new_allocator<LogEntry>::construct(LogEntry*, LogEntry const&) [31]
                0.00    0.09   16383/26382       void std::_Construct<LogEntry, LogEntry>(LogEntry*, LogEntry const&) [23]
[21]     5.4    0.00    0.14   26382         LogEntry::LogEntry(LogEntry const&) [21]
                0.08    0.00   79146/858943      String::String(String const&) [7]
                0.01    0.05   26382/26382       Date::Date(Date const&) [29]
-----------------------------------------------
                0.00    0.09      15/15          std::vector<LogEntry, std::allocator<LogEntry> >::push_back(LogEntry const&) [20]
[22]     3.4    0.00    0.09      15         std::vector<LogEntry, std::allocator<LogEntry> >::_M_insert_aux(__gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >, LogEntry const&) [22]
                0.00    0.09      30/30          LogEntry* std::__uninitialized_move_if_noexcept_a<LogEntry*, LogEntry*, std::allocator<LogEntry> >(LogEntry*, LogEntry*, LogEntry*, std::allocator<LogEntry>&) [27]
                0.00    0.00      15/16          void std::_Destroy<LogEntry*, LogEntry>(LogEntry*, LogEntry*, std::allocator<LogEntry>&) [59]
                0.00    0.00      15/9999        void __gnu_cxx::__alloc_traits<std::allocator<LogEntry> >::construct<LogEntry>(std::allocator<LogEntry>&, LogEntry*, LogEntry const&) [32]
                0.00    0.00      45/46          std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_M_get_Tp_allocator() [115]
                0.00    0.00      30/60          __gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >::base() const [114]
                0.00    0.00      15/15          std::vector<LogEntry, std::allocator<LogEntry> >::_M_check_len(unsigned long, char const*) const [125]
                0.00    0.00      15/15          std::vector<LogEntry, std::allocator<LogEntry> >::begin() [128]
                0.00    0.00      15/15          __gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >::difference_type __gnu_cxx::operator-<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >(__gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > > const&, __gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > > const&) [124]
                0.00    0.00      15/15          std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_M_allocate(unsigned long) [126]
                0.00    0.00      15/16          std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_M_deallocate(LogEntry*, unsigned long) [121]
-----------------------------------------------
                0.00    0.09   16383/16383       LogEntry* std::__uninitialized_copy<false>::__uninit_copy<LogEntry*, LogEntry*>(LogEntry*, LogEntry*, LogEntry*) [24]
[23]     3.4    0.00    0.09   16383         void std::_Construct<LogEntry, LogEntry>(LogEntry*, LogEntry const&) [23]
                0.00    0.09   16383/26382       LogEntry::LogEntry(LogEntry const&) [21]
                0.00    0.00   16383/506128      operator new(unsigned long, void*) [78]
-----------------------------------------------
                0.00    0.09      30/30          LogEntry* std::uninitialized_copy<LogEntry*, LogEntry*>(LogEntry*, LogEntry*, LogEntry*) [25]
[24]     3.4    0.00    0.09      30         LogEntry* std::__uninitialized_copy<false>::__uninit_copy<LogEntry*, LogEntry*>(LogEntry*, LogEntry*, LogEntry*) [24]
                0.00    0.09   16383/16383       void std::_Construct<LogEntry, LogEntry>(LogEntry*, LogEntry const&) [23]
                0.00    0.00   16383/42765       LogEntry* std::__addressof<LogEntry>(LogEntry&) [105]
-----------------------------------------------
                0.00    0.09      30/30          LogEntry* std::__uninitialized_copy_a<LogEntry*, LogEntry*, LogEntry>(LogEntry*, LogEntry*, LogEntry*, std::allocator<LogEntry>&) [26]
[25]     3.4    0.00    0.09      30         LogEntry* std::uninitialized_copy<LogEntry*, LogEntry*>(LogEntry*, LogEntry*, LogEntry*) [25]
                0.00    0.09      30/30          LogEntry* std::__uninitialized_copy<false>::__uninit_copy<LogEntry*, LogEntry*>(LogEntry*, LogEntry*, LogEntry*) [24]
-----------------------------------------------
                0.00    0.09      30/30          LogEntry* std::__uninitialized_move_if_noexcept_a<LogEntry*, LogEntry*, std::allocator<LogEntry> >(LogEntry*, LogEntry*, LogEntry*, std::allocator<LogEntry>&) [27]
[26]     3.4    0.00    0.09      30         LogEntry* std::__uninitialized_copy_a<LogEntry*, LogEntry*, LogEntry>(LogEntry*, LogEntry*, LogEntry*, std::allocator<LogEntry>&) [26]
                0.00    0.09      30/30          LogEntry* std::uninitialized_copy<LogEntry*, LogEntry*>(LogEntry*, LogEntry*, LogEntry*) [25]
-----------------------------------------------
                0.00    0.09      30/30          std::vector<LogEntry, std::allocator<LogEntry> >::_M_insert_aux(__gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >, LogEntry const&) [22]
[27]     3.4    0.00    0.09      30         LogEntry* std::__uninitialized_move_if_noexcept_a<LogEntry*, LogEntry*, std::allocator<LogEntry> >(LogEntry*, LogEntry*, LogEntry*, std::allocator<LogEntry>&) [27]
                0.00    0.09      30/30          LogEntry* std::__uninitialized_copy_a<LogEntry*, LogEntry*, LogEntry>(LogEntry*, LogEntry*, LogEntry*, std::allocator<LogEntry>&) [26]
-----------------------------------------------
                0.00    0.00    9992/2874438     LogEntry::LogEntry(String) [3]
                0.02    0.00 1007483/2874438     parse(std::istream&) [2]
                0.05    0.00 1856963/2874438     String::split(char) const [4]
[28]     2.6    0.07    0.00 2874438         String::String(char) [28]
-----------------------------------------------
                0.01    0.05   26382/26382       LogEntry::LogEntry(LogEntry const&) [21]
[29]     2.4    0.01    0.05   26382         Date::Date(Date const&) [29]
                0.05    0.00   52764/858943      String::String(String const&) [7]
-----------------------------------------------
                0.00    0.06   69951/69951       String::split(char) const [4]
[30]     2.3    0.00    0.06   69951         String::findchar(char const&) const [30]
                0.06    0.00  544399/10382507     String::length() const [6]
-----------------------------------------------
                0.00    0.05    9999/9999        void __gnu_cxx::__alloc_traits<std::allocator<LogEntry> >::construct<LogEntry>(std::allocator<LogEntry>&, LogEntry*, LogEntry const&) [32]
[31]     2.1    0.00    0.05    9999         __gnu_cxx::new_allocator<LogEntry>::construct(LogEntry*, LogEntry const&) [31]
                0.00    0.05    9999/26382       LogEntry::LogEntry(LogEntry const&) [21]
                0.00    0.00    9999/506128      operator new(unsigned long, void*) [78]
-----------------------------------------------
                0.00    0.00      15/9999        std::vector<LogEntry, std::allocator<LogEntry> >::_M_insert_aux(__gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >, LogEntry const&) [22]
                0.00    0.05    9984/9999        std::vector<LogEntry, std::allocator<LogEntry> >::push_back(LogEntry const&) [20]
[32]     2.1    0.00    0.05    9999         void __gnu_cxx::__alloc_traits<std::allocator<LogEntry> >::construct<LogEntry>(std::allocator<LogEntry>&, LogEntry*, LogEntry const&) [32]
                0.00    0.05    9999/9999        __gnu_cxx::new_allocator<LogEntry>::construct(LogEntry*, LogEntry const&) [31]
-----------------------------------------------
                0.00    0.05    9999/9999        parse(std::istream&) [2]
[33]     1.9    0.00    0.05    9999         LogEntry::operator=(LogEntry const&) [33]
                0.03    0.00   29997/858943      String::String(String const&) [7]
                0.00    0.02    9999/19999       Date::operator=(Date const&) [34]
                0.00    0.00   29997/2934500     String::operator=(String) [37]
                0.00    0.00   29997/6757845     String::~String() [42]
-----------------------------------------------
                0.00    0.00       1/19999       LogEntry::LogEntry() [67]
                0.00    0.02    9999/19999       LogEntry::LogEntry(String) [3]
                0.00    0.02    9999/19999       LogEntry::operator=(LogEntry const&) [33]
[34]     1.5    0.00    0.04   19999         Date::operator=(Date const&) [34]
                0.04    0.00   39998/858943      String::String(String const&) [7]
                0.00    0.00   39998/2934500     String::operator=(String) [37]
                0.00    0.00   39998/6757845     String::~String() [42]
-----------------------------------------------
                0.01    0.02    9999/9999        output_all(std::ostream&, std::vector<LogEntry, std::allocator<LogEntry> > const&) [36]
[35]     1.2    0.01    0.02    9999         operator<<(std::ostream&, LogEntry const&) [35]
                0.00    0.01    9992/9992        Date::getMonth() const [41]
                0.00    0.01    9992/9992        Date::getDay() const [40]
                0.00    0.00    9999/9999        LogEntry::isEmpty() const [54]
                0.00    0.00   19984/6757845     String::~String() [42]
                0.00    0.00   49960/49960       operator<<(std::ostream&, String const&) [103]
                0.00    0.00    9992/9992        Date::getYear() const [110]
                0.00    0.00    9992/9992        Time::getSecond() const [113]
                0.00    0.00    9992/9992        Time::getMinute() const [112]
                0.00    0.00    9992/9992        Time::getHour() const [111]
-----------------------------------------------
                0.00    0.03       1/1           main [1]
[36]     1.2    0.00    0.03       1         output_all(std::ostream&, std::vector<LogEntry, std::allocator<LogEntry> > const&) [36]
                0.01    0.02    9999/9999        operator<<(std::ostream&, LogEntry const&) [35]
                0.00    0.00   10000/10060       std::vector<LogEntry, std::allocator<LogEntry> >::size() const [107]
                0.00    0.00    9999/9999        std::vector<LogEntry, std::allocator<LogEntry> >::operator[](unsigned long) const [109]
-----------------------------------------------
                0.00    0.00       3/2934500     main [1]
                0.00    0.00       3/2934500     LogEntry::LogEntry() [67]
                0.00    0.00   19984/2934500     Date::Date(String) [8]
                0.00    0.00   20016/2934500     Date::Date() [50]
                0.00    0.00   29997/2934500     LogEntry::operator=(LogEntry const&) [33]
                0.00    0.00   39989/2934500     LogEntry::LogEntry(String) [3]
                0.00    0.00   39998/2934500     Date::operator=(Date const&) [34]
                0.00    0.01 1017482/2934500     parse(std::istream&) [2]
                0.01    0.01 1767028/2934500     String::split(char) const [4]
[37]     1.1    0.01    0.02 2934500         String::operator=(String) [37]
                0.02    0.00 2934500/2934500     String::swap(String&) [38]
-----------------------------------------------
                0.02    0.00 2934500/2934500     String::operator=(String) [37]
[38]     0.8    0.02    0.00 2934500         String::swap(String&) [38]
-----------------------------------------------
                0.00    0.00   69952/239846      std::vector<String, std::allocator<String> >::~vector() [47]
                0.01    0.00  169894/239846      std::vector<String, std::allocator<String> >::_M_insert_aux(__gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > >, String const&) [10]
[39]     0.4    0.01    0.00  239846         void std::_Destroy<String*, String>(String*, String*, std::allocator<String>&) [39]
                0.00    0.00  239846/239846      void std::_Destroy<String*>(String*, String*) [53]
-----------------------------------------------
                0.00    0.01    9992/9992        operator<<(std::ostream&, LogEntry const&) [35]
[40]     0.4    0.00    0.01    9992         Date::getDay() const [40]
                0.01    0.00    9992/858943      String::String(String const&) [7]
-----------------------------------------------
                0.00    0.01    9992/9992        operator<<(std::ostream&, LogEntry const&) [35]
[41]     0.4    0.00    0.01    9992         Date::getMonth() const [41]
                0.01    0.00    9992/858943      String::String(String const&) [7]
-----------------------------------------------
                0.00    0.00       3/6757845     LogEntry::LogEntry() [67]
                0.00    0.00       5/6757845     main [1]
                0.00    0.00   10013/6757845     LogEntry::isEmpty() const [54]
                0.00    0.00   19984/6757845     operator<<(std::ostream&, LogEntry const&) [35]
                0.00    0.00   20016/6757845     Date::Date() [50]
                0.00    0.00   29976/6757845     Time::Time(String) [12]
                0.00    0.00   29997/6757845     LogEntry::operator=(LogEntry const&) [33]
                0.00    0.00   39998/6757845     Date::operator=(Date const&) [34]
                0.00    0.00   49960/6757845     Date::Date(String) [8]
                0.00    0.00   92764/6757845     Date::~Date() [60]
                0.00    0.00  109146/6757845     LogEntry::~LogEntry() [55]
                0.00    0.00  147330/6757845     LogEntry::LogEntry(String) [3]
                0.00    0.00  479746/6757845     void std::_Destroy<String>(String*) [51]
                0.00    0.00 2034965/6757845     parse(std::istream&) [2]
                0.01    0.00 3693942/6757845     String::split(char) const [4]
[42]     0.4    0.01    0.00 6757845         String::~String() [42]
-----------------------------------------------
                0.00    0.00       1/579635      std::vector<String, std::allocator<String> >::_M_fill_initialize(unsigned long, String const&) [62]
                0.00    0.00   69952/579635      std::vector<String, std::allocator<String> >::~vector() [47]
                0.01    0.00  509682/579635      std::vector<String, std::allocator<String> >::_M_insert_aux(__gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > >, String const&) [10]
[43]     0.4    0.01    0.00  579635         std::_Vector_base<String, std::allocator<String> >::_M_get_Tp_allocator() [43]
-----------------------------------------------
                0.00    0.00       3/239951      LogEntry::LogEntry() [67]
                0.00    0.00       4/239951      main [1]
                0.00    0.00    9999/239951      parse(std::istream&) [2]
                0.00    0.00   10013/239951      LogEntry::isEmpty() const [54]
                0.00    0.00   20005/239951      LogEntry::LogEntry(String) [3]
                0.00    0.00   20016/239951      Date::Date() [50]
                0.01    0.00  179911/239951      String::split(char) const [4]
[44]     0.4    0.01    0.00  239951         String::String(char const*) [44]
                0.00    0.00   19999/19999       String::capacity() const [106]
-----------------------------------------------
                0.00    0.00  169894/339788      std::vector<String, std::allocator<String> >::end() [48]
                0.00    0.00  169894/339788      std::vector<String, std::allocator<String> >::begin() [49]
[45]     0.2    0.01    0.00  339788         __gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > >::__normal_iterator(String* const&) [45]
-----------------------------------------------
                                                 <spontaneous>
[46]     0.2    0.01    0.00                 __gnu_cxx::__alloc_traits<std::allocator<String> >::destroy(std::allocator<String>&, String*) [46]
-----------------------------------------------
                0.00    0.00       1/69952       main [1]
                0.00    0.00    9992/69952       Time::Time(String) [12]
                0.00    0.00   29976/69952       Date::Date(String) [8]
                0.00    0.00   29983/69952       LogEntry::LogEntry(String) [3]
[47]     0.2    0.00    0.00   69952         std::vector<String, std::allocator<String> >::~vector() [47]
                0.00    0.00   69952/239846      void std::_Destroy<String*, String>(String*, String*, std::allocator<String>&) [39]
                0.00    0.00   69952/579635      std::_Vector_base<String, std::allocator<String> >::_M_get_Tp_allocator() [43]
                0.00    0.00   69952/69952       std::_Vector_base<String, std::allocator<String> >::~_Vector_base() [99]
-----------------------------------------------
                0.00    0.00  169894/169894      std::vector<String, std::allocator<String> >::push_back(String const&) [9]
[48]     0.1    0.00    0.00  169894         std::vector<String, std::allocator<String> >::end() [48]
                0.00    0.00  169894/339788      __gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > >::__normal_iterator(String* const&) [45]
-----------------------------------------------
                0.00    0.00  169894/169894      std::vector<String, std::allocator<String> >::_M_insert_aux(__gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > >, String const&) [10]
[49]     0.1    0.00    0.00  169894         std::vector<String, std::allocator<String> >::begin() [49]
                0.00    0.00  169894/339788      __gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > >::__normal_iterator(String* const&) [45]
-----------------------------------------------
                0.00    0.00       2/10008       LogEntry::LogEntry() [67]
                0.00    0.00   10006/10008       LogEntry::LogEntry(String) [3]
[50]     0.0    0.00    0.00   10008         Date::Date() [50]
                0.00    0.00   20016/239951      String::String(char const*) [44]
                0.00    0.00   20016/2934500     String::operator=(String) [37]
                0.00    0.00   20016/6757845     String::~String() [42]
                0.00    0.00   20016/139953      String::String() [92]
-----------------------------------------------
                0.00    0.00  479746/479746      void std::_Destroy_aux<false>::__destroy<String*>(String*, String*) [52]
[51]     0.0    0.00    0.00  479746         void std::_Destroy<String>(String*) [51]
                0.00    0.00  479746/6757845     String::~String() [42]
-----------------------------------------------
                0.00    0.00  239846/239846      void std::_Destroy<String*>(String*, String*) [53]
[52]     0.0    0.00    0.00  239846         void std::_Destroy_aux<false>::__destroy<String*>(String*, String*) [52]
                0.00    0.00  479746/479746      void std::_Destroy<String>(String*) [51]
                0.00    0.00  479746/719622      String* std::__addressof<String>(String&) [74]
-----------------------------------------------
                0.00    0.00  239846/239846      void std::_Destroy<String*, String>(String*, String*, std::allocator<String>&) [39]
[53]     0.0    0.00    0.00  239846         void std::_Destroy<String*>(String*, String*) [53]
                0.00    0.00  239846/239846      void std::_Destroy_aux<false>::__destroy<String*>(String*, String*) [52]
-----------------------------------------------
                0.00    0.00    9999/9999        operator<<(std::ostream&, LogEntry const&) [35]
[54]     0.0    0.00    0.00    9999         LogEntry::isEmpty() const [54]
                0.00    0.00   10013/239951      String::String(char const*) [44]
                0.00    0.00   10013/6757845     String::~String() [42]
                0.00    0.00   10013/289852      String::operator==(String const&) const [82]
-----------------------------------------------
                0.00    0.00   10000/36382       parse(std::istream&) [2]
                0.00    0.00   26382/36382       void std::_Destroy<LogEntry>(LogEntry*) [56]
[55]     0.0    0.00    0.00   36382         LogEntry::~LogEntry() [55]
                0.00    0.00  109146/6757845     String::~String() [42]
                0.00    0.00   36382/46382       Date::~Date() [60]
-----------------------------------------------
                0.00    0.00   26382/26382       void std::_Destroy_aux<false>::__destroy<LogEntry*>(LogEntry*, LogEntry*) [57]
[56]     0.0    0.00    0.00   26382         void std::_Destroy<LogEntry>(LogEntry*) [56]
                0.00    0.00   26382/36382       LogEntry::~LogEntry() [55]
-----------------------------------------------
                0.00    0.00      16/16          void std::_Destroy<LogEntry*>(LogEntry*, LogEntry*) [58]
[57]     0.0    0.00    0.00      16         void std::_Destroy_aux<false>::__destroy<LogEntry*>(LogEntry*, LogEntry*) [57]
                0.00    0.00   26382/26382       void std::_Destroy<LogEntry>(LogEntry*) [56]
                0.00    0.00   26382/42765       LogEntry* std::__addressof<LogEntry>(LogEntry&) [105]
-----------------------------------------------
                0.00    0.00      16/16          void std::_Destroy<LogEntry*, LogEntry>(LogEntry*, LogEntry*, std::allocator<LogEntry>&) [59]
[58]     0.0    0.00    0.00      16         void std::_Destroy<LogEntry*>(LogEntry*, LogEntry*) [58]
                0.00    0.00      16/16          void std::_Destroy_aux<false>::__destroy<LogEntry*>(LogEntry*, LogEntry*) [57]
-----------------------------------------------
                0.00    0.00       1/16          std::vector<LogEntry, std::allocator<LogEntry> >::~vector() [61]
                0.00    0.00      15/16          std::vector<LogEntry, std::allocator<LogEntry> >::_M_insert_aux(__gnu_cxx::__normal_iterator<LogEntry*, std::vector<LogEntry, std::allocator<LogEntry> > >, LogEntry const&) [22]
[59]     0.0    0.00    0.00      16         void std::_Destroy<LogEntry*, LogEntry>(LogEntry*, LogEntry*, std::allocator<LogEntry>&) [59]
                0.00    0.00      16/16          void std::_Destroy<LogEntry*>(LogEntry*, LogEntry*) [58]
-----------------------------------------------
                0.00    0.00       1/46382       LogEntry::LogEntry() [67]
                0.00    0.00    9999/46382       LogEntry::LogEntry(String) [3]
                0.00    0.00   36382/46382       LogEntry::~LogEntry() [55]
[60]     0.0    0.00    0.00   46382         Date::~Date() [60]
                0.00    0.00   92764/6757845     String::~String() [42]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[61]     0.0    0.00    0.00       1         std::vector<LogEntry, std::allocator<LogEntry> >::~vector() [61]
                0.00    0.00       1/16          void std::_Destroy<LogEntry*, LogEntry>(LogEntry*, LogEntry*, std::allocator<LogEntry>&) [59]
                0.00    0.00       1/46          std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_M_get_Tp_allocator() [115]
                0.00    0.00       1/1           std::_Vector_base<LogEntry, std::allocator<LogEntry> >::~_Vector_base() [147]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<String, std::allocator<String> >::vector(unsigned long, String const&, std::allocator<String> const&) [63]
[62]     0.0    0.00    0.00       1         std::vector<String, std::allocator<String> >::_M_fill_initialize(unsigned long, String const&) [62]
                0.00    0.00       1/1           void std::__uninitialized_fill_n_a<String*, unsigned long, String, String>(String*, unsigned long, String const&, std::allocator<String>&) [66]
                0.00    0.00       1/579635      std::_Vector_base<String, std::allocator<String> >::_M_get_Tp_allocator() [43]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[63]     0.0    0.00    0.00       1         std::vector<String, std::allocator<String> >::vector(unsigned long, String const&, std::allocator<String> const&) [63]
                0.00    0.00       1/1           std::vector<String, std::allocator<String> >::_M_fill_initialize(unsigned long, String const&) [62]
                0.00    0.00       1/1           std::_Vector_base<String, std::allocator<String> >::_Vector_base(unsigned long, std::allocator<String> const&) [143]
-----------------------------------------------
                0.00    0.00       1/1           void std::uninitialized_fill_n<String*, unsigned long, String>(String*, unsigned long, String const&) [65]
[64]     0.0    0.00    0.00       1         void std::__uninitialized_fill_n<false>::__uninit_fill_n<String*, unsigned long, String>(String*, unsigned long, String const&) [64]
                0.00    0.00       3/239876      void std::_Construct<String, String>(String*, String const&) [13]
                0.00    0.00       3/719622      String* std::__addressof<String>(String&) [74]
-----------------------------------------------
                0.00    0.00       1/1           void std::__uninitialized_fill_n_a<String*, unsigned long, String, String>(String*, unsigned long, String const&, std::allocator<String>&) [66]
[65]     0.0    0.00    0.00       1         void std::uninitialized_fill_n<String*, unsigned long, String>(String*, unsigned long, String const&) [65]
                0.00    0.00       1/1           void std::__uninitialized_fill_n<false>::__uninit_fill_n<String*, unsigned long, String>(String*, unsigned long, String const&) [64]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<String, std::allocator<String> >::_M_fill_initialize(unsigned long, String const&) [62]
[66]     0.0    0.00    0.00       1         void std::__uninitialized_fill_n_a<String*, unsigned long, String, String>(String*, unsigned long, String const&, std::allocator<String>&) [66]
                0.00    0.00       1/1           void std::uninitialized_fill_n<String*, unsigned long, String>(String*, unsigned long, String const&) [65]
-----------------------------------------------
                0.00    0.00       1/1           parse(std::istream&) [2]
[67]     0.0    0.00    0.00       1         LogEntry::LogEntry() [67]
                0.00    0.00       1/19999       Date::operator=(Date const&) [34]
                0.00    0.00       2/10008       Date::Date() [50]
                0.00    0.00       3/239951      String::String(char const*) [44]
                0.00    0.00       3/2934500     String::operator=(String) [37]
                0.00    0.00       3/6757845     String::~String() [42]
                0.00    0.00       1/46382       Date::~Date() [60]
                0.00    0.00       3/139953      String::String() [92]
                0.00    0.00       2/10008       Time::Time() [108]
-----------------------------------------------
                0.00    0.00       3/719622      void std::__uninitialized_fill_n<false>::__uninit_fill_n<String*, unsigned long, String>(String*, unsigned long, String const&) [64]
                0.00    0.00  239873/719622      String* std::__uninitialized_copy<false>::__uninit_copy<String*, String*>(String*, String*, String*) [14]
                0.00    0.00  479746/719622      void std::_Destroy_aux<false>::__destroy<String*>(String*, String*) [52]
[74]     0.0    0.00    0.00  719622         String* std::__addressof<String>(String&) [74]
-----------------------------------------------
                0.00    0.00    9999/689575      LogEntry::LogEntry(String) [3]
                0.00    0.00  679576/689575      std::vector<String, std::allocator<String> >::_M_check_len(unsigned long, char const*) const [91]
[75]     0.0    0.00    0.00  689575         std::vector<String, std::allocator<String> >::size() const [75]
-----------------------------------------------
                0.00    0.00  339788/679576      std::vector<String, std::allocator<String> >::_M_insert_aux(__gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > >, String const&) [10]
                0.00    0.00  339788/679576      __gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > >::difference_type __gnu_cxx::operator-<String*, std::vector<String, std::allocator<String> > >(__gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > > const&, __gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > > const&) [90]
[76]     0.0    0.00    0.00  679576         __gnu_cxx::__normal_iterator<String*, std::vector<String, std::allocator<String> > >::base() const [76]
-----------------------------------------------
                0.00    0.00  169895/509683      __gnu_cxx::new_allocator<String>::allocate(unsigned long, void const*) [88]
                0.00    0.00  339788/509683      __gnu_cxx::__alloc_traits<std::allocator<String> >::max_size(std::allocator<String> const&) [79]
[77]     0.0    0.00    0.00  509683         __gnu_cxx::new_allocator<String>::max_size() const [77]
-----------------------------------------------
                0.00    0.00    9999/506128      __gnu_cxx::new_allocator<LogEntry>::construct(LogEntry*, LogEntry const&) [31]
                0.00    0.00   16383/506128      void std::_Construct<LogEntry, LogEntry>(LogEntry*, LogEntry const&) [23]
                0.00    0.00  239870/506128      __gnu_cxx::new_allocator<String>::construct(String*, String const&) [18]
                0.00    0.00  239876/506128      void std::_Construct<String, String>(String*, String const&) [13]
[78]     0.0    0.00    0.00  506128         operator new(unsigned long, void*) [78]
-----------------------------------------------
                0.00    0.00  339788/339788      std::vector<String, std::allocator<String> >::max_size() const [81]
[79]     0.0    0.00    0.00  339788         __gnu_cxx::__alloc_traits<std::allocator<String> >::max_size(std::allocator<String> const&) [79]
                0.00    0.00  339788/509683      __gnu_cxx::new_allocator<String>::max_size() const [77]
-----------------------------------------------
                0.00    0.00  339788/339788      std::vector<String, std::allocator<String> >::max_size() const [81]
[80]     0.0    0.00    0.00  339788         std::_Vector_base<String, std::allocator<String> >::_M_get_Tp_allocator() const [80]
-----------------------------------------------
                0.00    0.00  339788/339788      std::vector<String, std::allocator<String> >::_M_check_len(unsigned long, char const*) const [91]
[81]     0.0    0.00    0.00  339788         std::vector<String, std::allocator<String> >::max_size() const [81]
                0.00    0.00  339788/339788      std::_Vector_base<String, std::allocator<String> >::_M_get_Tp_allocator() const [80]
                0.00    0.00  339788/339788      __gnu_cxx::__alloc_traits<std::allocator<String> >::max_size(std::allocator<String> const&) [79]
-----------------------------------------------
                0.00    0.00       1/289852      main [1]
                0.00    0.00    9992/289852      LogEntry::LogEntry(String) [3]
                0.00    0.00   10013/289852      LogEntry::isEmpty() const [54]
                0.00    0.00  269846/289852      operator!=(String const&, String const&) [83]
[82]     0.0    0.00    0.00  289852         String::operator==(String const&) const [82]
-----------------------------------------------
                0.00    0.00  269846/269846      String::split(char) const [4]
[83]     0.0    0.00    0.00  269846         operator!=(String const&, String const&) [83]
                0.00    0.00  269846/289852      String::operator==(String const&) const [82]
-----------------------------------------------
                0.00    0.00   69952/239846      std::_Vector_base<String, std::allocator<String> >::~_Vector_base() [99]
